Station	Header	Station_Code	Station_Country	Station_Name	Station_LongName	Station_ActiveFromDate	Station_ActiveUntilDate	Station_ProgramGovernance	Station_StationGovernance	Station_PURPM	Station_Latitude	Station_LatitudeRange	Station_Longitude	Station_LongitudeRange	Station_Geometry	Station_DataType	Station_WLTYP	Station_MSTAT	Station_Notes	Station_Deprecated
Station	Record	5741	SE	F3 / A5	F3 / A5	2000		H	545	T	65.16667	0.05000	23.23333	0.10000		ZP~HY~PB~PR~NU	MO	B	Frequent monitoring station for HELCOM.  Includes humic data.  Sampling depth 97 metres.	false 
Station	Record	5742	SE	F33	F33	1948		H	545	E~S~T	60.54167	0.05000	18.93333	0.10000		HY~NU			Winter nutrients.  Includes humic data.  Sampling depth 136 metres.	false 
Station	Record	5743	SE	F64	F64	1950		H	545	E~S~T	60.18333	0.05000	19.15000	0.10000		HY~NU			Winter nutrients.  Includes humic data.  Sampling depth 290 metres.	false 
Station	Record	5744	SE	F9 / A13	F9 / A13	2008		H	545	T~E~S	64.70833	0.05000	22.06667	0.10000		ZB~HY~EU~PP~ZP~PB~PR~NU	MO	B	High frequency monitoring station for HELCOM.  Includes humic data.  Sampling depth 130 metres.	false 
Station	Record	5745	SE	Fågelskär	Fågelskär	2010		H	545	T~E~S	62.84700	0.05000	18.41110	0.10000		EF~PB				false 
Station	Record	5746	SE	Fällsvikshamnen	Fällsvikshamnen	2010		H	545	T~E~S	62.84060	0.05000	18.33430	0.10000		EF~PB				false 
Station	Record	5747	SE	Fjällbacka	Fjällbacka	1977		O~NTL	545	T~B~S	58.63333	0.05000	11.26167	0.10000		CF~EF	C	RH	Fjällbacka	false 
Station	Record	5748	SE	FK 1	FK 1	2008		H	545	E~S~T	65.44900	0.05000	22.87630	0.10000		ZB	MO	B		false 
Station	Record	5749	SE	FK2	FK2	1991		H	545	T~E~S	65.37950	0.05000	23.09783	0.10000		ZB	MO			false 
Station	Record	5750	SE	FLADEN	FLADEN	1965		O~H	545	E~S~T	57.19167	0.05000	11.66667	0.10000		HY~EU~PP~ZB~NU	MO	RP	Frequent monitoring station for HELCOM.  Sampling depth 77 metres. Kattegat N.	false 
Station	Record	5751	SE	G 1	G 1	2010		H	545	T~E~S	62.83967	0.05000	18.21760	0.10000		EF~PB				false 
Station	Record	5752	SE	G 10	G 10	1994		H	545	T~S	62.89067	0.05000	18.28883	0.10000		EF		RH		false 
Station	Record	5753	SE	G 11	G 11	1994		H	545	T~S	62.86500	0.05000	18.29167	0.10000		EF		RH		false 
Station	Record	5754	SE	G2	G2	2010		H	545	T~E~S	62.85380	0.05000	18.27850	0.10000		EF~PB				false 
Station	Record	5755	SE	G3	G3	2010		H	545	T~E~S	62.87540	0.05000	18.29050	0.10000		EF~PB				false 
Station	Record	5756	SE	GA1	GA1	2007		H	545	T~E~S	62.86367	0.05000	18.26383	0.10000		PP~PB	C	B		false 
Station	Record	5757	SE	Gåsanabbe	Gåsanabbe	2009		H~NTL~O	545	T~B~S	56.79850	0.05000	12.60417	0.10000		EF	C	IH-H		false 
Station	Record	5758	SE	Gaviksfjärden	Gaviksfjärden	2007		H~NTL	545	T~S	62.86667	0.05000	18.25000	0.10000		CF	MO	RH	Gaviksfjärden	false 
Station	Record	5759	SE	GBY-21	GBY-21	2008		H	545	E~S~T	61.77000	0.05000	17.59583	0.10000		ZB	C	B		false 
Station	Record	5760	SE	GF6	GF6	1974		O~H	545	E~S~T	57.53333	0.05000	11.32500	0.10000		HY~NU	MO	RP	Winter nutrients.  Sampling depth 42 metres. Kattegat N.	false 
Station	Record	5761	SE	GF8	GF8	1974		O~H	545	E~S~T	57.46500	0.05000	10.90000	0.10000		HY~NU	MO	RP	Winter nutrients.  Sampling depth 40 metres. Kattegat N.	false 
Station	Record	5762	SE	GF9	GF9	1974		O~H	545	E~S~T	57.43333	0.05000	10.70833	0.10000		HY~NU	MO	RP	Winter nutrients.  Sampling depth 26 metres. Kattegat N.	false 
Station	Record	5763	SE	Glommens fiskehamn	Glommens fiskehamn	2009		H~NTL~O	545	T~B~S	56.92983	0.05000	12.35200	0.10000		EF	C	IH-H		false 
Station	Record	5764	SE	GO 10	GO 10	2007		H	545	E~S~T	57.43218	0.05000	19.09211	0.10000		ZB	MO			false 
Station	Record	5765	SE	GO 12	GO 12	2007		H	545	E~S~T	57.22455	0.05000	18.95592	0.10000		ZB	MO			false 
Station	Record	5766	SE	GO 13	GO 13	2007		H	545	E~S~T	57.39327	0.05000	19.12606	0.10000		ZB	MO			false 
Station	Record	5767	SE	GO 14	GO 14	2007		H	545	E~S~T	57.35113	0.05000	18.94253	0.10000		ZB	MO			false 
Station	Record	5768	SE	GO 15	GO 15	2008		H	545	E~S~T	57.37564	0.05000	19.17380	0.10000		ZB	MO			false 
Station	Record	5769	SE	GO 17	GO 17	2007		H	545	E~S~T	57.26964	0.05000	18.98561	0.10000		ZB	MO			false 
Station	Record	13615	SE	LAHOLMSBUKTEN YTTRE 1	LAHOLMSBUKTEN YTTRE 1	2017		O~H~NTL	545	B~T~E~S	56.60867	0.05000	12.67801	0.10000		ZB				false 
Station	Record	13708	SE	Sundsvall 57	Sundsvall 57	2018		NTL	1852	B~T~S	62.38650	0.00200	17.39900	0.00500			CF	IH		false 
Station	Record	13709	SE	Sundsvall 58	Sundsvall 58	2018		NTL	1852	B~S~T	62.38240	0.00100	17.37020	0.00300			CF	IH		false 
Station	Record	13710	SE	Bråviken 5	Bråviken 5	2018		NTL	1852	B~T~S	58.64080	0.00100	16.56080	0.00200		EF	CF	IH		false 
Station	Record	13711	SE	Bråviken 6	Bråviken 6	2018		NTL	1852	B~T~S	58.62410	0.00100	16.66500	0.00200		EF	CF	IH		false 
Station	Record	13712	SE	Bråviken 8	Bråviken 8	2018		NTL	1852	B~T~S	58.59250	0.00200	16.91490	0.00400		EF	MO	IH		false 
Station	Record	13713	SE	Svfj	Svärdsfjärden	1994	2011	NTL	1852	B~T~S	58.84160	0.00400	17.78600	0.00800			CF	B		false 
Station	Record	13770	SE	PRICKEN	PRICKEN	2022		NTL~O	545	B~S~E~T	58.25680	0.10000	11.45170	0.10000		PP~ZP				false 
Station	Record	13775	SE	S RIVÖFJORDEN 1	S RIVÖFJORDEN 1	2022		O	545	T~B~S~E	57.65642	0.05000	11.82507	0.10000		ZB				false 
Station	Record	13776	SE	S RIVÖFJORDEN 3	S RIVÖFJORDEN 3	2022		O	545	T~B~S~E	57.65593	0.05000	11.81635	0.10000		ZB				false 
Station	Record	13777	SE	S RIVÖFJORDEN 4	S RIVÖFJORDEN 4	2022		O	545	T~B~S~E	57.65427	0.05000	11.80578	0.10000		ZB				false 
Station	Record	13778	SE	SÄRÖ 6	SÄRÖ 6	2022		O~H	545	T~B~S~E	57.49177	0.05000	11.90241	0.10000		ZB				false 
Station	Record	13779	SE	BJÖRKÖ 1	BJÖRKÖ 1	2022		O~H	545	T~B~S~E	57.71667	0.05000	11.70000	0.10000		ZB				false 
Station	Record	13780	SE	BJÖRKÖ 2	BJÖRKÖ 2	2022		O~H	545	T~B~S~E	57.71385	0.05000	11.69468	0.10000		ZB				false 
Station	Record	13781	SE	BJÖRKÖ 3	BJÖRKÖ 3	2022		O~H	545	T~B~S~E	57.70275	0.05000	11.69595	0.10000		ZB				false 
Station	Record	13782	SE	BJÖRKÖ 4	BJÖRKÖ 4	2022		O~H	545	T~B~S~E	57.69902	0.05000	11.69182	0.10000		ZB				false 
Station	Record	13783	SE	BJÖRKÖ 5	BJÖRKÖ 5	2022		O~H	545	T~B~S~E	57.69433	0.05000	11.69245	0.10000		ZB				false 
Station	Record	13784	SE	GÖTEBORG N N SKÄRGÅRD 2	GÖTEBORG N N SKÄRGÅRD 2	2022		O~H	545	T~B~S~E	57.83473	0.05000	11.56282	0.10000		ZB				false 
Station	Record	13785	SE	KLÄDESHOLMEN 6	KLÄDESHOLMEN 6	2022		O	545	T~B~S~E	57.96808	0.05000	11.52028	0.10000		ZB				false 
Station	Record	13786	SE	KRÅKEFJORD INRE 6	KRÅKEFJORD INRE 6	2022		O	545	T~B~S~E	58.01647	0.05000	11.49032	0.10000		ZB				false 
Station	Record	13787	SE	LINDÖFJORDEN 1	LINDÖFJORDEN 1	2022		O	545	T~B~S~E	58.79362	0.05000	11.16735	0.10000		ZB				false 
Station	Record	13788	SE	LINDÖFJORDEN 2	LINDÖFJORDEN 2	2022		O	545	T~B~S~E	58.78268	0.05000	11.17350	0.10000		ZB				false 
Station	Record	13789	SE	LINDÖFJORDEN 3	LINDÖFJORDEN 3	2022		O	545	T~B~S~E	58.77828	0.05000	11.17208	0.10000		ZB				false 
Station	Record	13790	SE	LINDÖFJORDEN 4	LINDÖFJORDEN 4	2022		O	545	T~B~S~E	58.77100	0.05000	11.19027	0.10000		ZB				false 
Station	Record	13791	SE	LÅNGEBY 1	LÅNGEBY 1	2022		O	545	T~B~S~E	58.75025	0.05000	11.15027	0.10000		ZB				false 
Station	Record	13792	SE	LÅNGEBY 2	LÅNGEBY 2	2022		O	545	T~B~S~E	58.73853	0.05000	11.14415	0.10000		ZB				false 
Station	Record	13793	SE	SOTEFJORDEN 1	SOTEFJORDEN 1	2022		O	545	T~B~S~E	58.52078	0.05000	11.09718	0.10000		ZB				false 
Station	Record	13794	SE	SOTEFJORDEN 2	SOTEFJORDEN 2	2022		O	545	T~B~S~E	58.49698	0.05000	11.18703	0.10000		ZB				false 
Station	Record	13795	SE	GÖTEBORG N N SKÄRGÅRD 1	GÖTEBORG N N SKÄRGÅRD 1	2022		H~O	545	T~B~S~E	57.84810	0.05000	11.46830	0.10000		ZB				false 
Station	Record	13796	SE	GÖTEBORG N N SKÄRGÅRD 3	GÖTEBORG N N SKÄRGÅRD 3	2022		H~O	545	T~B~S~E	57.81727	0.05000	11.50426	0.10000		ZB				false 
Station	Record	13797	SE	GÖTEBORG N N SKÄRGÅRD 4	GÖTEBORG N N SKÄRGÅRD 4	2022		H~O	545	T~B~S~E	57.78222	0.05000	11.51631	0.10000		ZB				false 
Station	Record	13798	SE	GÖTEBORG N SKÄRGÅRD 1	GÖTEBORG N SKÄRGÅRD 1	2022		H~O	545	T~B~S~E	57.73742	0.05000	11.56276	0.10000		ZB				false 
Station	Record	13799	SE	GÖTEBORG N SKÄRGÅRD 2	GÖTEBORG N SKÄRGÅRD 2	2022		H~O	545	T~B~S~E	57.71667	0.05000	11.51667	0.10000		ZB				false 
Station	Record	13800	SE	GÖTEBORG N SKÄRGÅRD 3	GÖTEBORG N SKÄRGÅRD 3	2022		H~O	545	T~B~S~E	57.68333	0.05000	11.54999	0.10000		ZB				false 
Station	Record	13801	SE	GÖTEBORG N SKÄRGÅRD 4	GÖTEBORG N SKÄRGÅRD 4	2022		H~O	545	T~B~S~E	57.65368	0.05000	11.58097	0.10000		ZB				false 
Station	Record	13802	SE	MOLLÖFJORDEN 6	MOLLÖFJORDEN 6	2022		O	545	T~B~S~E	58.04575	0.05000	11.36738	0.10000		ZB				false 
Station	Record	13803	SE	LÅNGEBY 3	LÅNGEBY 3	2022		O	545	T~B~S~E	58.72913	0.05000	11.15008	0.10000		ZB				false 
Station	Record	13804	SE	LÅNGEBY 4	LÅNGEBY 4	2022		O	545	T~B~S~E	58.72127	0.05000	11.16492	0.10000		ZB				false 
Station	Record	13805	SE	SOTEFJORDEN 3	SOTEFJORDEN 3	2022		O	545	T~B~S~E	58.46617	0.05000	11.07256	0.10000		ZB				false 
Station	Record	13806	SE	SOTEFJORDEN 4	SOTEFJORDEN 4	2022		O	545	T~B~S~E	58.44735	0.05000	11.14933	0.10000		ZB				false 
Station	Record	13807	SE	S HALLANDS KUSTVATTEN 6	S HALLANDS KUSTVATTEN 6	2022		H~O	545	T~B~S~E	56.66618	0.05000	12.66851	0.10000		ZB				false 
Station	Record	13808	SE	NORDKLUBBAN	NORDKLUBBAN	2022		O	545	T~B~S~E	58.22605	0.05000	11.39490	0.10000		PB				false 
Station	Record	13809	SE	LINDHOLMEN	LINDHOLMEN	2022		O	545	T~B~S~E	58.32476	0.05000	11.38359	0.10000		PB				false 
Station	Record	13810	SE	BRO A BROFJORDEN	BRO A BROFJORDEN	2022		O	545	T~B~S~E	58.34475	0.05000	11.39540	0.10000		PB				false 
Station	Record	13849	SE	GULLMARN 6	GULLMARN 6	2022		NTL~O	545	B~S~E~T	58.26183	0.05000	11.44016	0.10000		ZB	CF			false 
Station	Record	13850	SE	GULLMARN 8	GULLMARN 8	2022		NTL~O	545	B~S~E~T	58.33400	0.05000	11.56468	0.10000		ZB	CF			false 
Station	Record	13851	SE	SK34	SK34	2022		NTL~H~O	545	B~S~E~T	57.66150	0.05000	11.80530	0.10000		ZB	MC			false 
Station	Record	13852	SE	INF 1	INF 1	2022		H	545	T~B~S~E	63.17750	0.05000	18.62133	0.10000						false 
Station	Record	13853	SE	S2	S2	2022		NTL~H	545	B~S~E~T	63.1725	0.02000	18.6148	0.08000						false 
Station	Record	13854	SE	MJS 1	MJS 1	2022		NTL~H	545	B~S~E~T	63.06650	0.05000	18.52367	0.10000						false 
Station	Record	13855	SE	V4	V4	2022		NTL~H	545	B~S~E~T	63.06750	0.05000	18.51717	0.10000						false 
Station	Record	13856	SE	A 01B	A 01B	2022		NTL~H	545	B~S~E~T	63.17525	0.05000	18.63357	0.10000						false 
Station	Record	13857	SE	A 03	A 03	2022		NTL~H	545	B~S~E~T	63.15435	0.05000	18.60212	0.10000						false 
Station	Record	13858	SE	B38	B38	2022		NTL~H	545	B~S~E~T	63.17072	0.05000	18.64770	0.10000						false 
Station	Record	13859	SE	INF 2	INF 2	2022		NTL~H	545	B~S~E~T	63.17485	0.05000	18.61733	0.10000						false 
Station	Record	13860	SE	UB 3	UB 3	2022		NTL~H	545	B~S~E~T	63.06563	0.05000	18.50733	0.10000						false 
Station	Record	13861	SE	UB 6B	UB 6B	2022		NTL~H	545	B~S~E~T	63.07392	0.05000	18.53508	0.10000						false 
Station	Record	13863	SE	B7M	B7M	2018		NTL~H	545	B~S~E~T	56.91100	0.05000	16.94050	0.10000						false 
Station	Record	5770	SE	GO 3	GO 3	2007		H	545	E~S~T	57.20875	0.05000	18.88269	0.10000		ZB	MO			false 
Station	Record	5771	SE	GO 4	GO 4	2008		H	545	E~S~T	57.27230	0.05000	18.94402	0.10000		ZB	MO	B		false 
Station	Record	5772	SE	Göteborg 1	Göteborg 1	1999		NTL~O	545	T~B~S	57.60853	0.05000	11.76247	0.10000		EF	C	IH~IH-H	Klinten -  V Styrsö. Effects in fish, department of biological and environmental sciences.	false 
Station	Record	5773	SE	Göteborg 2	Göteborg 2	1999		O~NTL	545	T~B~S	57.65180	0.05000	11.76377	0.10000		EF	C	IH-H	Dynholmen -  N Brännö	false 
Station	Record	5774	SE	Göteborg 3	Göteborg 3	2003		O	545	T~B~S	57.65710	0.05000	11.79672	0.10000		EF	C	IH-H	Vik N Rivö	false 
Station	Record	5775	SE	Göteborg 4	Göteborg 4	2003		H~NTL~O	545	T~B~S	57.70078	0.05000	11.61518	0.10000		EF	C	IH-H	Ersdalsviken NV Hönö	false 
Station	Record	5776	SE	Göteborg 5	Göteborg 5	2003		H~NTL~O	545	T~B~S	57.70127	0.05000	11.70172	0.10000		EF	C	IH-H	Vik N St. Varholmen	false 
Station	Record	5777	SE	Göteborg 6	Göteborg 6	2003		H~NTL~O	545	T~B~S	57.68797	0.05000	11.76062	0.10000		EF	C	IH-H	Insidan Långholmen	false 
Station	Record	5778	SE	Göteborg 7	Göteborg 7	2007		H~NTL~O	545	T~B~S	57.69900	0.05000	11.91550	0.10000		EF	C	IH-H		false 
Station	Record	5779	SE	Gotland SO	Gotland SO	1980		H~NTL	545	T~S	56.88333	0.05000	18.63333	0.10000		CF	MO	RH	SE Gotland	false 
Station	Record	5780	SE	Gr Utsjö	Gr Utsjö	2000		H	545	T~S	58.75233	0.05000	17.96283	0.10000		EF		RH		false 
Station	Record	5781	SE	Gråskär	Gråskär	2014		H	545	T~E~S	58.79260	0.05000	17.66640	0.10000		EF~PB				false 
Station	Record	5782	SE	GRÅURN	GRÅURN	1993		O	545	T~E~S	58.28575	0.05000	11.33527	0.10000		PB	C	B		false 
Station	Record	5783	SE	Grogarn	Grogarn	2010		H	545	T~E~S	57.44470	0.05000	18.89030	0.10000		EF~PB				false 
Station	Record	5784	SE	Gryt 1	Gryt 1	2000		H	545	T~S	58.25983	0.05000	16.90783	0.10000		EF		RH		false 
Station	Record	5785	SE	Gryt 3	Gryt 3	2000		H	545	T~S	58.17950	0.05000	16.90883	0.10000		EF		RH		false 
Station	Record	5786	SE	GT 10	GT 10	2008		H	545	E~S~T	55.23333	0.05000	13.33333	0.10000		ZB	MO	B		false 
Station	Record	5787	SE	GT 8	GT 8	2008		H	545	E~S~T	55.25000	0.05000	13.50000	0.10000		ZB	MO	B		false 
Station	Record	5788	SE	H 1	H 1	2008		H	545	E~S~T	65.49933	0.05000	22.85717	0.10000		ZB	C	B		false 
Station	Record	5789	SE	H 14	H 14	2008		H	545	E~S~T	64.59233	0.05000	21.80067	0.10000		ZB	MO	B		false 
Station	Record	5790	SE	H 2	H 2	2008		H	545	E~S~T	65.45467	0.05000	22.91800	0.10000		ZB	MO	B		false 
Station	Record	5791	SE	H 50	H 50	2008		H	545	E	61.18670	0.05000	17.62500	0.10000		ZB	MO	B		false 
Station	Record	5792	SE	HAE 12	HAE 12	2007		H	545	E~S~T	58.47073	0.05000	17.42680	0.10000		ZB	MO			false 
Station	Record	5793	SE	HAE 13	HAE 13	2007		H	545	E~S~T	58.51466	0.05000	17.27263	0.10000		ZB	MO			false 
Station	Record	5794	SE	HAE 3	HAE 3	2007		H	545	E~S~T	58.51967	0.05000	17.31593	0.10000		ZB	MO			false 
Station	Record	5795	SE	HAE 4	HAE 4	2007		H	545	E~S~T	58.45181	0.05000	17.38862	0.10000		ZB	MO			false 
Station	Record	5796	SE	HAE 8	HAE 8	2007		H	545	E~S~T	58.45535	0.05000	17.40483	0.10000		ZB	MO			false 
Station	Record	5797	SE	HAE 9	HAE 9	2007		H	545	E~S~T	58.45381	0.05000	17.34780	0.10000		ZB	MO			false 
Station	Record	5798	SE	Hallands Svartskär	Hallands Svartskär	1960		O~H	545	T~E	57.37417	0.05000	11.85600	0.10000		PB	C			false 
Station	Record	5799	SE	Hälleviks hamn	Hälleviks hamn	2008		NTL~H	545	S~T~B	56.01217	0.05000	14.69900	0.10000		EF	C	RH		false 
Station	Record	5800	SE	Halseskären	Halseskären	1999		O~H	545	T~E	57.38833	0.05000	11.90050	0.10000		PB	C			false 
Station	Record	5801	SE	Hanöbukten	Hanöbukten	1965		H	545	E~S~T	55.61667	0.05000	14.86667	0.10000		HY~NU			Winter nutrients.  Sampling depth 80 metres.	false 
Station	Record	5802	SE	Hanöbukten-kbv	Hanöbukten-kbv	1972		H	545	E~S~T	55.80000	0.05000	15.33333	0.10000		HY~NU			Winter nutrients.  Sampling depth 60 metres.	false 
Station	Record	5803	SE	Harufjärden	Harufjärden	1978		H~NTL	545	T~S	65.58333	0.05000	22.88333	0.10000		CF	MO	RH	Harufjärden	false 
Station	Record	5804	SE	HK 13	HK 13	2008		H	545	E~S~T	58.53756	0.05000	17.26330	0.10000		ZB	C	B		false 
Station	Record	5805	SE	HK 15	HK 15	2008		H	545	E~S~T	58.55034	0.05000	17.29368	0.10000		ZB	C	B		false 
Station	Record	5806	SE	HK 7	HK 7	2008		H	545	E~S~T	58.53104	0.05000	17.22196	0.10000		ZB	C	B		false 
Station	Record	5807	SE	Hoburg	Hoburg	2010		H	545	T~E~S	56.93120	0.05000	18.13750	0.10000		EF~PB				false 
Station	Record	5808	SE	Höglosmen	Höglosmen	2010		H	545	T~E~S	62.87710	0.05000	18.48360	0.10000		EF~PB				false 
Station	Record	5809	SE	Holmöarna	Holmöarna	1980		H~NTL	545	T~B~S	63.68000	0.05000	20.88000	0.10000		CF~EF	C	RH	Holmöarna	false 
Station	Record	5810	SE	Hosholmarna	Hosholmarna	2009		O~H	545	T~E	57.48967	0.05000	11.89488	0.10000		PB	C			false 
Station	Record	5811	SE	HS5	HS5	1987		O	545	T~E~S	57.73667	0.05000	10.00667	0.10000		NU	MO	RP	Skagerrak E.	false 
Station	Record	5812	SE	I_1	I_1	2008		H	545	E~S~T	55.22483	0.05000	13.26667	0.10000		ZB	MO	B		false 
Station	Record	5813	SE	I_2	I_2	2008		H	545	E~T~S	55.12398	0.05000	13.26140	0.10000		ZB	MO	B		false 
Station	Record	5814	SE	Isskären	Isskären	1992		H	545	T~E~S	58.79240	0.05000	17.68690	0.10000		EF~PB				false 
Station	Record	5815	SE	Ivb 1	Ivb 1	2008		H	545	E~S~T	57.43333	0.05000	19.11667	0.10000		ZB	MO	B		false 
Station	Record	5816	SE	JS 4-6	JS 4-6	2008		H	545	E~S~T	62.79830	0.05000	18.32330	0.10000		ZB	C	B		false 
Station	Record	5817	SE	JS 5-26	JS 5-26	2008		H	545	E~S~T	65.45917	0.05000	23.43733	0.10000		ZB	MO	B		false 
Station	Record	5818	SE	JS2-39	JS2-39	2008		H	545	E~S~T	59.44160	0.05000	19.74450	0.10000		ZB	MO	B		false 
Station	Record	5819	SE	KA1	KA1	1998		O~H	545	E~S~T	57.54950	0.05000	11.52483	0.10000		ZB	MO	B		false 
Station	Record	5820	SE	KA2	KA2	1998		O~H	545	E~S~T	57.19117	0.05000	11.66667	0.10000		ZB	MO	B		false 
Station	Record	5821	SE	KA3	KA3	1998		O~H	545	E~S~T	56.66650	0.05000	12.11650	0.10000		ZB	MO	B		false 
Station	Record	5822	SE	KA4	KA4	2002		O~H	545	E~S~T	57.67000	0.05000	11.69000	0.10000		ZB	C	B		false 
Station	Record	5823	SE	KA5	KA5	2006		O~H	545	E~S~T	57.30333	0.05000	11.98833	0.10000		PP~ZB	C	B		false 
Station	Record	5824	SE	KA6	KA6	2006		O~H	545	E~S~T	56.61667	0.05000	12.64067	0.10000		ZB	MO	B		false 
Station	Record	5825	SE	Kalvhagefjorden 1	Kalvhagefjorden 1	2003		O	545	T~B~S	58.23097	0.05000	11.40007	0.10000		EF	C	B	Vik S Gåsö	false 
Station	Record	5826	SE	Kalvhagefjorden 2	Kalvhagefjorden 2	2003		O~NTL	545	T~B~S	58.23208	0.05000	11.40112	0.10000		EF	C	B	Vik S Gåsö	false 
Station	Record	5827	SE	Kalvhagefjorden 3	Kalvhagefjorden 3	2003		O	545	T~B~S	58.23298	0.05000	11.40042	0.10000		EF	C	B	Vik S Gåsö	false 
Station	Record	5828	SE	Kärringeholmen	Kärringeholmen	2009		O~H	545	T~E	57.51230	0.05000	11.89615	0.10000		PB	C			false 
Station	Record	5829	SE	KAS 1	KAS 1	2015		H	545	E~S~T	60.24367	0.05000	18.67083	0.10000		ZB	C	B		false 
Station	Record	5830	SE	Kinnbäcksfjärden	Kinnbäcksfjärden	2008		H~NTL	545	T~S	65.05667	0.05000	21.47500	0.10000		CF	C	B		false 
Station	Record	5831	SE	KO 2	KO 2	2000		H	545	T~S	59.55850	0.05000	19.36917	0.10000		EF		RH		false 
Station	Record	5832	SE	Kronvald	Kronvald	2010		H	545	T~E~S	57.27510	0.05000	18.09540	0.10000		EF~PB				false 
Station	Record	5833	SE	KUD 64	KUD 64	2000		H	545	T~S	59.57667	0.05000	19.11950	0.10000		EF		RH		false 
Station	Record	5834	SE	KULLEN	KULLEN	1965		O~H	545	E~S~T	56.23333	0.05000	12.37000	0.10000		HY~NU	MO	RP	Winter nutrients.  Sampling depth 23 metres. Kattegat E.	false 
Station	Record	5835	SE	Kvädöfjärden	Kvädöfjärden	1980		H~NTL	545	T~B~S	58.03333	0.05000	16.76667	0.10000		CF~EF	C	RH	Kvädöfjärden	false 
Station	Record	5836	SE	L_A MIDDELGRUND	L_A MIDDELGRUND	1965		O~H	545	B~E~S~T	56.95833	0.05000	11.75833	0.10000		HY~NU	MO	RP	Winter nutrients.  Sampling depth 100 metres. Kattegat N.	false 
Station	Record	5837	SE	L9	L9	2008		O~H	545	E~S~T	56.56500	0.05000	12.72000	0.10000		PP~ZB	C	B		false 
Station	Record	5838	SE	Lacka	Lacka	1992		H	545	T~E~S	58.75290	0.05000	17.58060	0.10000		EF~PB				false 
Station	Record	5839	SE	Lagnö	Lagnö	2007		H~NTL	545	T~S	59.56667	0.05000	18.83333	0.10000		CF	MO	RH	Lagnö	false 
Station	Record	5840	SE	LAHOLM-3 (YG)	LAHOLM-3 (YG)	1984		O~H	545	E~S~T	56.55500	0.05000	12.56667	0.10000		HY~NU	MO	RP	Winter nutrients.  Sampling depth 21 metres. Kattegat E.	false 
Station	Record	5841	SE	Landsort	Landsort	1978		H~NTL	545	T~S	58.70000	0.05000	18.06667	0.10000		CF	MO	RH	Landsort	false 
Station	Record	5842	SE	LÅNGÖ	LÅNGÖ	1993		O	545	T~E~S	58.25098	0.05000	11.37778	0.10000		PB	C	B		false 
Station	Record	5843	SE	Långön	Långön	1992		H	545	T~E~S	58.74030	0.05000	17.48230	0.10000		EF~PB				false 
Station	Record	5844	SE	Långvindsfjärden	Långvindsfjärden	2007		H~NTL	545	T~S	61.45000	0.05000	17.16667	0.10000		CF	MO	RH	Långvindsfjärden	false 
Station	Record	5845	SE	LÄSÖ RÄNNA	LÄSÖ RÄNNA	1986		O~H	545	E~S~T	57.29333	0.05000	10.74167	0.10000		HY~EU~NU	MO	RP	Frequent monitoring station for HELCOM.  Sampling depth 43 metres. Kattegat N.	false 
Station	Record	5846	SE	Lökaö naturhamn	Lökaö naturhamn	2008		H~NTL	545	T~B~S	59.40450	0.05000	18.95767	0.10000		EF	C	RH		false 
Station	Record	5847	SE	Löss	Löss	1995		H	545	T~E~S	56.06833	0.05000	15.68717	0.10000		PB	MO	B		false 
Station	Record	5848	SE	Loteskär	Loteskär	2007		O~H	545	T~E	57.36767	0.05000	11.91517	0.10000		PB	C			false 
Station	Record	5849	SE	Ma1	Ma1	1995		H	545	T~E~S	56.07217	0.05000	15.74917	0.10000		PB	MO	B		false 
Station	Record	5850	SE	Ma6	Ma6	1996		H	545	T~E~S	56.11867	0.05000	14.95650	0.10000		PB	MO	B		false 
Station	Record	5851	SE	Malö hamn 1	Malö hamn 1	2003		O	545	T~B~S	57.36987	0.05000	11.99282	0.10000		EF	C	RH	Malö hamn -  Onsala	false 
Station	Record	5852	SE	Malö hamn 2	Malö hamn 2	2003		O	545	T~B~S	57.36958	0.05000	11.99270	0.10000		EF	C	RH	Malö hamn -  Onsala	false 
Station	Record	5853	SE	Malö hamn 3	Malö hamn 3	2003		O	545	T~B~S	57.36872	0.05000	11.99003	0.10000		EF	C	RH	Malö hamn -  Onsala	false 
Station	Record	5854	SE	MITTSKÄR	MITTSKÄR	1994		O	545	T~E~S	58.21048	0.05000	11.34243	0.10000		PB	C	B		false 
Station	Record	5855	SE	Möareholmen	Möareholmen	2009		O~H	545	T~E	57.49967	0.05000	11.88787	0.10000		PB	C			false 
Station	Record	5856	SE	MS2	MS2	1956		H	545	E~S~T	62.13333	0.05000	17.85000	0.10000		HY~NU			Winter nutrients.  Includes humic data.  Sampling depth 70 metres.	false 
Station	Record	5857	SE	MS4 / C14	MS4 / C14	2008		H	545	T	62.10000	0.05000	18.54833	0.10000		ZP~HY~EU~PB~PR~NU	MO	B	Winter nutrients.  Frequent monitoring station for HELCOM.  Includes humic data.  Sampling depth 88 metres.	false 
Station	Record	5858	SE	MS6	MS6	1958		H	545	E~S~T	61.98333	0.05000	19.16667	0.10000		HY~NU			Winter nutrients.  Includes humic data.  Sampling depth 68 metres.	false 
Station	Record	5859	SE	N 1	N 1	2008		H	545	E~S~T	63.54650	0.05000	19.79533	0.10000		ZB	C	B		false 
Station	Record	5860	SE	N 10	N 10	2008		H	545	T~E~S	63.49117	0.05000	19.77167	0.10000		ZB	C	B		false 
